Time [s],Channel 2
7.815429417,1
7.815527542,0
7.815629542,1
7.815727583,0
7.815829500,1
7.815927625,0
7.816029500,1
7.816127667,0
7.816229625,1
7.816327708,0
7.816429542,1
7.816527708,0
7.816629667,1
7.816727792,0
7.816829708,1
7.816927833,0
7.817029708,1
7.817127833,0
7.817229708,1
7.817327875,0
7.817429750,1
7.817527917,0
7.817629792,1
7.817727917,0
7.817829750,1
7.817928000,0
7.818029875,1
7.818128042,0
7.818229917,1
7.818328042,0
7.818429958,1
7.818528083,0
7.818630000,1
7.818728125,0
7.818830042,1
7.818928167,0
7.819030042,1
7.819128167,0
7.819230125,1
7.819328208,0
7.819430167,1
7.819528250,0
7.819630167,1
7.819728292,0
7.819830083,1
7.819928333,0
7.820030250,1
7.820128375,0
7.820230292,1
7.820328417,0
7.820430333,1
7.820528417,0
7.820630333,1
7.820728458,0
7.820830375,1
7.820928542,0
7.821030375,1
7.821128542,0
7.821230417,1
7.821328583,0
7.821430542,1
7.821528583,0
7.821630542,1
7.821728625,0
7.821830583,1
7.821928708,0
7.822030583,1
7.822128708,0
7.822230625,1
7.822328750,0
7.822430625,1
7.822528792,0
7.822630708,1
7.822728833,0
7.822830708,1
7.822928875,0
7.823031042,1
7.823128875,0
7.823230917,1
7.823328958,0
7.823430792,1
7.823528958,0
7.823630875,1
7.823729000,0
7.823830875,1
7.823929042,0
7.824030917,1
7.824129042,0
7.824231167,1
7.824329125,0
7.824431000,1
7.824529125,0
7.824631042,1
7.824729167,0
7.824831083,1
7.824929208,0
7.825031083,1
7.825129250,0
7.825231167,1
7.825329292,0
7.825431167,1
7.825529292,0
7.825631208,1
7.825729333,0
7.825831500,1
7.825929417,0
7.826031333,1
7.826129417,0
7.826231375,1
7.826329458,0
7.826431250,1
7.826529500,0
7.826631375,1
7.826729500,0
7.826831458,1
7.826929583,0
7.827031500,1
7.827129583,0
7.827231542,1
7.827329625,0
7.827431542,1
7.827529667,0
7.827631583,1
7.827729708,0
7.827831625,1
7.827929750,0
7.828031625,1
7.828129792,0
7.828231708,1
7.828329792,0
7.828431708,1
7.828529833,0
7.828632958,1
7.828730500,0
7.828832458,1
7.828930625,0
7.829032375,1
7.829130583,0
7.829232542,1
7.829330625,0
7.829433750,1
7.829540958,0
7.829642250,1
7.829740375,0
7.829842792,1
7.829940292,0
7.830043792,1
7.830135875,0
7.830239458,1
7.830331167,0
7.830433167,1
7.830531292,0
7.830633208,1
7.830731333,0
7.830833250,1
7.830931375,0
7.831033292,1
7.831131417,0
7.831233333,1
7.831331417,0
7.831433333,1
7.831531500,0
7.831633375,1
7.831731500,0
7.831833417,1
7.831931542,0
7.832033458,1
7.832131583,0
7.832233542,1
7.832331625,0
7.832433458,1
7.832531625,0
7.832633583,1
7.832731667,0
7.832833542,1
7.832931750,0
7.833033625,1
7.833131750,0
7.833233667,1
7.833331792,0
7.833442958,1
7.833530792,0
7.833632500,1
7.833730625,0
7.833834500,1
7.833930875,0
7.834032792,1
7.834130958,0
7.834251958,1
7.834364208,0
7.834466125,1
7.834564250,0
7.834665000,1
7.834769542,0
7.834867917,1
7.834965000,0
7.835073583,1
7.835073667,0
7.835073708,1
7.835166458,0
7.835274292,1
7.835368042,0
7.835469875,1
7.835568000,0
7.835668500,1
7.835771417,0
7.835873792,1
7.835968500,0
7.836070417,1
7.836166875,0
7.836274708,1
7.836368458,0
7.836470375,1
7.836567042,0
7.836673750,1
7.836773333,0
7.836870500,1
7.836968625,0
7.837070417,1
7.837167042,0
7.837274917,1
7.837367000,0
7.837474833,1
7.837568875,0
7.837668958,1
7.837773083,0
7.837852958,1
7.837951208,0
7.838054250,1
7.838149792,0
7.838235583,1
7.838333167,0
7.838435125,1
7.838533208,0
7.838635000,1
7.838733208,0
7.838835083,1
7.838933250,0
7.839035125,1
7.839133250,0
7.839235167,1
7.839333292,0
7.839435208,1
7.839533333,0
7.839635208,1
7.839733375,0
7.839835250,1
7.839933417,0
7.840035292,1
7.840133458,0
7.840240667,1
7.840333500,0
7.840435375,1
7.840533500,0
7.840635417,1
7.840733542,0
7.840842333,1
7.840933583,0
7.841035458,1
7.841133625,0
7.841235500,1
7.841333667,0
7.841435542,1
7.841533667,0
7.841635583,1
7.841733833,0
7.841835625,1
7.841933750,0
7.842035625,1
7.842133792,0
7.842235667,1
7.842333875,0
7.842435708,1
7.842533833,0
7.842637333,1
7.842735417,0
7.842837208,1
7.842935417,0
7.843036417,1
7.843134667,0
7.843236542,1
7.843334708,0
7.843436583,1
7.843534708,0
7.843636667,1
7.843734750,0
7.843836708,1
7.843934833,0
7.844036708,1
7.844134833,0
7.844236750,1
7.844334875,0
7.844436792,1
7.844534583,0
7.844636833,1
7.844734958,0
7.844836875,1
7.844935000,0
7.845036875,1
7.845135000,0
7.845236958,1
7.845335042,0
7.845437000,1
7.845535083,0
7.845637000,1
7.845735125,0
7.845837042,1
7.845935167,0
7.846037042,1
7.846135167,0
7.846237083,1
7.846335208,0
7.846437167,1
7.846535292,0
7.846637167,1
7.846735292,0
7.846837250,1
7.846935333,0
7.847037208,1
7.847135375,0
7.847237250,1
7.847335375,0
7.847437333,1
7.847535417,0
7.847637375,1
7.847735458,0
7.847837417,1
7.847935542,0
7.848037375,1
7.848135542,0
7.848237458,1
7.848335583,0
7.848437500,1
7.848535625,0
7.848637500,1
7.848735792,0
7.848837583,1
7.848935708,0
7.849037542,1
7.849135708,0
7.849237625,1
7.849335750,0
7.849437917,1
7.849535792,0
7.849637917,1
7.849735833,0
7.849837708,1
7.849935875,0
7.850038042,1
7.850135875,0
7.850237792,1
7.850335917,0
7.850438083,1
7.850536000,0
7.850637875,1
7.850736000,0
7.850837917,1
7.850936042,0
7.851038125,1
7.851136083,0
7.851238000,1
7.851336083,0
7.851438000,1
7.851536125,0
7.851638333,1
7.851736167,0
7.851838125,1
7.851936208,0
7.852038125,1
7.852136250,0
7.852238083,1
7.852336292,0
7.852438208,1
7.852536292,0
7.852638250,1
7.852736333,0
7.852838292,1
7.852936417,0
7.853038292,1
7.853136417,0
7.853238292,1
7.853336458,0
7.853438333,1
7.853536500,0
7.853638417,1
7.853736500,0
7.853838458,1
7.853936583,0
7.854038458,1
7.854136583,0
7.854238542,1
7.854336667,0
7.854438542,1
7.854536667,0
7.854638583,1
7.854736708,0
7.854838667,1
7.854936750,0
7.855038625,1
7.855136750,0
7.855238625,1
7.855336833,0
7.855438792,1
7.855536875,0
7.855638792,1
7.855736875,0
7.855838792,1
7.855936917,0
7.856038792,1
7.856136958,0
7.856238833,1
7.856337000,0
7.856438917,1
7.856537042,0
7.856638958,1
7.856737083,0
7.856838958,1
7.856937125,0
7.857039000,1
7.857137125,0
7.857239000,1
7.857337167,0
7.857439042,1
7.857537208,0
7.857639125,1
7.857737208,0
7.857840375,1
7.857937958,0
7.858039875,1
7.858138000,0
7.858238125,1
7.858345125,0
7.858446375,1
7.858544542,0
7.858646958,1
7.858746042,0
7.858842250,1
7.858940208,0
7.859042792,1
7.859140042,0
7.859242375,1
7.859340167,0
7.859442333,1
7.859541750,0
7.859637458,1
7.859735583,0
7.859837500,1
7.859935667,0
7.860038792,1
7.860135708,0
7.860237458,1
7.860335708,0
7.860437625,1
7.860535750,0
7.860637667,1
7.860735792,0
7.860837708,1
7.860935833,0
7.861037708,1
7.861135875,0
7.861237708,1
7.861335875,0
7.861437792,1
7.861535958,0
7.861637792,1
7.861735958,0
7.861837833,1
7.861936000,0
7.862037875,1
7.862136042,0
7.862247042,1
7.862334958,0
7.862436667,1
7.862534792,0
7.862638875,1
7.862735083,0
7.862837042,1
7.862935208,0
7.863038625,1
7.863136750,0
7.863238583,1
7.863336792,0
7.863437833,1
7.863536000,0
7.863637917,1
7.863736042,0
7.863837875,1
7.863936083,0
7.864037958,1
7.864136083,0
7.864238000,1
7.864336125,0
7.864438042,1
7.864536208,0
7.864638125,1
7.864736208,0
7.864838125,1
7.864936250,0
7.865038125,1
7.865136292,0
7.865238167,1
7.865336292,0
7.865438208,1
7.865536375,0
7.865638292,1
7.865736417,0
7.865838250,1
7.865936417,0
7.866038333,1
7.866136458,0
7.866238375,1
7.866336500,0
7.866438417,1
7.866536500,0
7.866638458,1
7.866736583,0
7.866838500,1
7.866936625,0
7.867038500,1
7.867136625,0
7.867238542,1
7.867336667,0
7.867438583,1
7.867536708,0
7.867638625,1
7.867736708,0
7.867838542,1
7.867936792,0
7.868038667,1
7.868136792,0
7.868238708,1
7.868336833,0
7.868438750,1
7.868536875,0
7.868638750,1
7.868736917,0
7.868838833,1
7.868936958,0
7.869038833,1
7.869136958,0
7.869238917,1
7.869337000,0
7.869438917,1
7.869537042,0
7.869638958,1
7.869737083,0
7.869838875,1
7.869937125,0
7.870039167,1
7.870137167,0
7.870239042,1
7.870337167,0
7.870439083,1
7.870537208,0
7.870639125,1
7.870737250,0
7.870839208,1
7.870937333,0
7.871039208,1
7.871137333,0
7.871239208,1
7.871337375,0
7.871439292,1
7.871537375,0
7.871639292,1
7.871737417,0
7.871839333,1
7.871937500,0
7.872039375,1
7.872137500,0
7.872239417,1
7.872337542,0
7.872439375,1
7.872537583,0
7.872639500,1
7.872737625,0
7.872839500,1
7.872937667,0
7.873039542,1
7.873137667,0
7.873239542,1
7.873337708,0
7.873439625,1
7.873537750,0
7.873639958,1
7.873737792,0
7.873839708,1
7.873937833,0
7.874039750,1
7.874137833,0
7.874240000,1
7.874337917,0
7.874439833,1
7.874537958,0
7.874640208,1
7.874737958,0
7.874839875,1
7.874938000,0
7.875040125,1
7.875138042,0
7.875239917,1
7.875338083,0
7.875439958,1
7.875538083,0
7.875640417,1
7.875738125,0
7.875840042,1
7.875840208,0
7.875840250,1
7.875938208,0
7.876040125,1
7.876138208,0
7.876240125,1
7.876338250,0
7.876440167,1
7.876538292,0
7.876640208,1
7.876738333,0
7.876840208,1
7.876938375,0
7.877040208,1
7.877138375,0
7.877240292,1
7.877338417,0
7.877440292,1
7.877538458,0
7.877640375,1
7.877738500,0
7.877840458,1
7.877938542,0
7.878040417,1
7.878138542,0
7.878240500,1
7.878338583,0
7.878440500,1
7.878538625,0
7.878641792,1
7.878739292,0
7.878841292,1
7.878939417,0
7.879041417,1
7.879139375,0
7.879241500,1
7.879339417,0
7.879442458,1
7.879549750,0
7.879651000,1
7.879749208,0
7.879851542,1
7.879950667,0
7.880047208,1
7.880047417,0
7.880047458,1
7.880146250,0
7.880241833,1
7.880340042,0
7.880442000,1
7.880540083,0
7.880641958,1
7.880740125,0
7.880842042,1
7.880940167,0
7.881042042,1
7.881140208,0
7.881242083,1
7.881340208,0
7.881442125,1
7.881540292,0
7.881642167,1
7.881740333,0
7.881842208,1
7.881940375,0
7.882042250,1
7.882140375,0
7.882242250,1
7.882340542,0
7.882442333,1
7.882540417,0
7.882650917,1
7.882740500,0
7.882842375,1
7.882940542,0
7.883042375,1
7.883140542,0
7.883242458,1
7.883340583,0
7.883451833,1
7.883539625,0
7.883641333,1
7.883739417,0
7.883843208,1
7.883939667,0
7.884041625,1
7.884139750,0
7.884260708,1
7.884373042,0
7.884474958,1
7.884573042,0
7.884674125,1
7.884778417,0
7.884876667,1
7.884975667,0
7.885082333,1
7.885175208,0
7.885283250,1
7.885378167,0
7.885478708,1
7.885576833,0
7.885677292,1
7.885780125,0
7.885883583,1
7.885883625,0
7.885883667,1
7.885977333,0
7.886079208,1
7.886176375,0
7.886283417,1
7.886377250,0
7.886479208,1
7.886575958,0
7.886682667,1
7.886780875,0
7.886879375,1
7.886985458,0
7.887079292,1
7.887175833,0
7.887283792,1
7.887375667,0
7.887483500,1
7.887578833,0
7.887677750,1
7.887781875,0
7.887861208,1
7.887861250,0
7.887861792,1
7.887960958,0
7.888061917,1
7.888158583,0
7.888244375,1
7.888341958,0
7.888443958,1
7.888542000,0
7.888643792,1
7.888741958,0
7.888843917,1
7.888942042,0
7.889043917,1
7.889142042,0
7.889243917,1
7.889342083,0
7.889444000,1
7.889542125,0
7.889644000,1
7.889742167,0
7.889844083,1
7.889942208,0
7.890044083,1
7.890142208,0
7.890244167,1
7.890342250,0
7.890444167,1
7.890542292,0
7.890644208,1
7.890742333,0
7.890845042,1
7.890942375,0
7.891044208,1
7.891142375,0
7.891244208,1
7.891342417,0
7.891444208,1
7.891444250,0
7.891444292,1
7.891542458,0
7.891644625,1
7.891742542,0
7.891844458,1
7.891942542,0
7.892044458,1
7.892142583,0
7.892244375,1
7.892342625,0
7.892444542,1
7.892542625,0
7.892646125,1
7.892746250,0
7.892846042,1
7.892944250,0
7.893045250,1
7.893143458,0
7.893245375,1
7.893343500,0
7.893445375,1
7.893543500,0
7.893645458,1
7.893743542,0
7.893845500,1
7.893943625,0
7.894045500,1
7.894143625,0
7.894245542,1
7.894343667,0
7.894445583,1
7.894543708,0
7.894645625,1
7.894743750,0
7.894845625,1
7.894943792,0
7.895045667,1
7.895143958,0
7.895245750,1
7.895343833,0
7.895445750,1
7.895543875,0
7.895645792,1
7.895743917,0
7.895845833,1
7.895943958,0
7.896045833,1
7.896143958,0
7.896245958,1
7.896344000,0
7.896445958,1
7.896544042,0
7.896645958,1
7.896744083,0
7.896846000,1
7.896944125,0
7.897046000,1
7.897144167,0
7.897246083,1
7.897344250,0
7.897446125,1
7.897544208,0
7.897646125,1
7.897744250,0
7.897846208,1
7.897944333,0
7.898046208,1
7.898144333,0
7.898246250,1
7.898344375,0
7.898446292,1
7.898544417,0
7.898646292,1
7.898744417,0
7.898846375,1
7.898944500,0
7.899046708,1
7.899144500,0
7.899246417,1
7.899344542,0
7.899446375,1
7.899544583,0
7.899646792,1
7.899744625,0
7.899846542,1
7.899944667,0
7.900046542,1
7.900144667,0
7.900246500,1
7.900344750,0
7.900446625,1
7.900544750,0
7.900647000,1
7.900744792,0
7.900846750,1
7.900944833,0
7.901046708,1
7.901144875,0
7.901246750,1
7.901344875,0
7.901446833,1
7.901544917,0
7.901646875,1
7.901744958,0
7.901846875,1
7.901945000,0
7.902046917,1
7.902145042,0
7.902246875,1
7.902345083,0
7.902447000,1
7.902545083,0
7.902647042,1
7.902745125,0
7.902847042,1
7.902945208,0
7.903047042,1
7.903145208,0
7.903247083,1
7.903345250,0
7.903447167,1
7.903545292,0
7.903647208,1
7.903745333,0
7.903847208,1
7.903945375,0
7.904047250,1
7.904145417,0
7.904247292,1
7.904345417,0
7.904447333,1
7.904545458,0
7.904647333,1
7.904745500,0
7.904847417,1
7.904945542,0
7.905047417,1
7.905145583,0
7.905247500,1
7.905345583,0
7.905447417,1
7.905545667,0
7.905647542,1
7.905745708,0
7.905847583,1
7.905945708,0
7.906047625,1
7.906145750,0
7.906247792,1
7.906345792,0
7.906447708,1
7.906545792,0
7.906647625,1
7.906748583,0
7.906847750,1
7.906945917,0
7.907047792,1
7.907145917,0
7.907247792,1
7.907345958,0
7.907447875,1
7.907546000,0
7.907647875,1
7.907746000,0
7.907849125,1
7.907849167,0
7.907849500,1
7.907946750,0
7.908048667,1
7.908146833,0
7.908246958,1
7.908353958,0
7.908455167,1
7.908553375,0
7.908656000,1
7.908754875,0
7.908850792,1
7.908949000,0
7.909051417,1
7.909148833,0
7.909250833,1
7.909348958,0
7.909450833,1
7.909550583,0
7.909646500,1
7.909744417,0
7.909846583,1
7.909944458,0
7.910046292,1
7.910144458,0
7.910246542,1
7.910344542,0
7.910446667,1
7.910544542,0
7.910646667,1
7.910744583,0
7.910846792,1
7.910944625,0
7.911046792,1
7.911144667,0
7.911246792,1
7.911344667,0
7.911446875,1
7.911544708,0
7.911646875,1
7.911744750,0
7.911846958,1
7.911944792,0
7.912047000,1
7.912144833,0
7.912255708,1
7.912343750,0
7.912445417,1
7.912543583,0
7.912647792,1
7.912743875,0
7.912846125,1
7.912944000,0
7.913047375,1
7.913145542,0
7.913247375,1
7.913345583,0
7.913446917,1
7.913544792,0
7.913647000,1
7.913744833,0
7.913847083,1
7.913944875,0
7.914047042,1
7.914144917,0
7.914247125,1
7.914344917,0
7.914447083,1
7.914544958,0
7.914647083,1
7.914745000,0
7.914847250,1
7.914945042,0
7.915047250,1
7.915145042,0
7.915247333,1
7.915345125,0
7.915447250,1
7.915545125,0
7.915647042,1
7.915745167,0
7.915846708,1
7.915846750,0
7.915847417,1
7.915945208,0
7.916047458,1
7.916145250,0
7.916256792,1
7.916345292,0
7.916447542,1
7.916545292,0
7.916655000,1
7.916745375,0
7.916847625,1
7.916945417,0
7.917047667,1
7.917145417,0
7.917247083,1
7.917247125,0
7.917247667,1
7.917345458,0
7.917447708,1
7.917545625,0
7.917647792,1
7.917745500,0
7.917847292,1
7.917945583,0
7.918047458,1
7.918145583,0
7.918247500,1
7.918345625,0
7.918447542,1
7.918545667,0
7.918647458,1
7.918745708,0
7.918847625,1
7.918945750,0
7.919047625,1
7.919145750,0
7.919247667,1
7.919345792,0
7.919447708,1
7.919545833,0
7.919647750,1
7.919745875,0
7.919847833,1
7.919945917,0
7.920047792,1
7.920145958,0
7.920247875,1
7.920345958,0
7.920447917,1
7.920546000,0
7.920647917,1
7.920746042,0
7.920848000,1
7.920946125,0
7.921047958,1
7.921146125,0
7.921248042,1
7.921346167,0
7.921448042,1
7.921546208,0
7.921648083,1
7.921746208,0
7.921848083,1
7.921946292,0
7.922048167,1
7.922146292,0
7.922248208,1
7.922346333,0
7.922448208,1
7.922546375,0
7.922648250,1
7.922746417,0
7.922848333,1
7.922946458,0
7.923048333,1
7.923146500,0
7.923248333,1
7.923346500,0
7.923448417,1
7.923546583,0
7.923648458,1
7.923746583,0
7.923848500,1
7.923946625,0
7.924048458,1
7.924146625,0
7.924248583,1
7.924346667,0
7.924448625,1
7.924546750,0
7.924648625,1
7.924746750,0
7.924848625,1
7.924946792,0
7.925048667,1
7.925146833,0
7.925248708,1
7.925346875,0
7.925448750,1
7.925546875,0
7.925648750,1
7.925746917,0
7.925848875,1
7.925947000,0
7.926048875,1
7.926147000,0
7.926248875,1
7.926347042,0
7.926448958,1
7.926547083,0
7.926649000,1
7.926747083,0
7.926849042,1
7.926947167,0
7.927049042,1
7.927147167,0
7.927249083,1
7.927347208,0
7.927449083,1
7.927547417,0
7.927649167,1
7.927747292,0
7.927849208,1
7.927947333,0
7.928049208,1
7.928147333,0
7.928249292,1
7.928347375,0
7.928449292,1
7.928547417,0
7.928650500,1
7.928748125,0
7.928850083,1
7.928948208,0
7.929050000,1
7.929148167,0
7.929250083,1
7.929348208,0
7.929451250,1
7.929558583,0
7.929659792,1
7.929757958,0
7.929860167,1
7.929860208,0
7.929860250,1
7.929957875,0
7.930061750,1
7.930153458,0
7.930256958,1
7.930348750,0
7.930450750,1
7.930548875,0
7.930650792,1
7.930748917,0
7.930850875,1
7.930948958,0
7.931050875,1
7.931149000,0
7.931250917,1
7.931349000,0
7.931450917,1
7.931549042,0
7.931650958,1
7.931749083,0
7.931851000,1
7.931949167,0
7.932051042,1
7.932149167,0
7.932251083,1
7.932349208,0
7.932451125,1
7.932549208,0
7.932651167,1
7.932749250,0
7.932851167,1
7.932949333,0
7.933051208,1
7.933149333,0
7.933251208,1
7.933349375,0
7.933460625,1
7.933460667,0
7.933460917,1
7.933548375,0
7.933650083,1
7.933748208,0
7.933852333,1
7.933948458,0
7.934050417,1
7.934148542,0
7.934269500,1
7.934381833,0
7.934483750,1
7.934581833,0
7.934682708,1
7.934787208,0
7.934885500,1
7.934982583,0
7.935091083,1
7.935184042,0
7.935292000,1
7.935385625,0
7.935487500,1
7.935585583,0
7.935686083,1
7.935788917,0
7.935891417,1
7.935986083,0
7.936087958,1
7.936184458,0
7.936292250,1
7.936386042,0
7.936487917,1
7.936584667,0
7.936691417,1
7.936790833,0
7.936888083,1
7.936986208,0
7.937088000,1
7.937184625,0
7.937292625,1
7.937384458,0
7.937492292,1
7.937586042,0
7.937686500,1
7.937790708,0
7.937870583,1
7.937968792,0
7.938071833,1
7.938167375,0
7.938253542,1
7.938350750,0
7.938452625,1
7.938550792,0
7.938652583,1
7.938750750,0
7.938852708,1
7.938853042,0
7.938853083,1
7.938950833,0
7.939052708,1
7.939150833,0
7.939252750,1
7.939350875,0
7.939452750,1
7.939550917,0
7.939657083,1
7.939750958,0
7.939852917,1
7.939951000,0
7.940056958,1
7.940151042,0
7.940260292,1
7.940351083,0
7.940453000,1
7.940551083,0
7.940655875,1
7.940751125,0
7.940860125,1
7.940951167,0
7.941053042,1
7.941151208,0
7.941256625,1
7.941351250,0
7.941453125,1
7.941551375,0
7.941663833,1
7.941751333,0
7.941853167,1
7.941951333,0
7.942053250,1
7.942151375,0
7.942258000,1
7.942351417,0
7.942460583,1
7.942551458,0
7.942654958,1
7.942753000,0
7.942854833,1
7.942953042,0
7.943054042,1
7.943152250,0
7.943254167,1
7.943352292,0
7.943454208,1
7.943552333,0
7.943654208,1
7.943752333,0
7.943854250,1
7.943952417,0
7.944054292,1
7.944152417,0
7.944254333,1
7.944352458,0
7.944454375,1
7.944552500,0
7.944654417,1
7.944752542,0
7.944854417,1
7.944952583,0
7.945054458,1
7.945152583,0
7.945254542,1
7.945352625,0
7.945454542,1
7.945552667,0
7.945654458,1
7.945752708,0
7.945854500,1
7.945952750,0
7.946054667,1
7.946152750,0
7.946254708,1
7.946352792,0
7.946454667,1
7.946552833,0
7.946654750,1
7.946752875,0
7.946854750,1
7.946952917,0
7.947054792,1
7.947152958,0
7.947254875,1
7.947353000,0
7.947454875,1
7.947553000,0
7.947654958,1
7.947753042,0
7.947855000,1
7.947953125,0
7.948055000,1
7.948153125,0
7.948255042,1
7.948353167,0
7.948455042,1
7.948553208,0
7.948655125,1
7.948753208,0
7.948855167,1
7.948953292,0
7.949055167,1
7.949153292,0
7.949255208,1
7.949353375,0
7.949455292,1
7.949553375,0
7.949655292,1
7.949753417,0
7.949855292,1
7.949953458,0
7.950055333,1
7.950153458,0
7.950255333,1
7.950353500,0
7.950455333,1
7.950553583,0
7.950655417,1
7.950753583,0
7.950855500,1
7.950953625,0
7.951055500,1
7.951153667,0
7.951255458,1
7.951353667,0
7.951455583,1
7.951553750,0
7.951655667,1
7.951753750,0
7.951855667,1
7.951953833,0
7.952055708,1
7.952153833,0
7.952255750,1
7.952353875,0
7.952455750,1
7.952553875,0
7.952655958,1
7.952753958,0
7.952855750,1
7.952954000,0
7.953055833,1
7.953154000,0
7.953255917,1
7.953354042,0
7.953455958,1
7.953554083,0
7.953665542,1
7.953754125,0
7.953856042,1
7.953954167,0
7.954056042,1
7.954154208,0
7.954256042,1
7.954354208,0
7.954456125,1
7.954554250,0
7.954656167,1
7.954754292,0
7.954856208,1
7.954954333,0
7.955056208,1
7.955154333,0
7.955256292,1
7.955361833,0
7.955456333,1
7.955554458,0
7.955656375,1
7.955754458,0
7.955856375,1
7.955954500,0
7.956056375,1
7.956154542,0
7.956256417,1
7.956354583,0
7.956456458,1
7.956554583,0
7.956656500,1
7.956754875,0
7.956856583,1
7.956954708,0
7.957056583,1
7.957154708,0
7.957256625,1
7.957354750,0
7.957456667,1
7.957554792,0
7.957656625,1
7.957754792,0
7.957857958,1
7.957955542,0
7.958057500,1
7.958155625,0
7.958255792,1
7.958362750,0
7.958471000,1
7.958562167,0
7.958664500,1
7.958763667,0
7.958859625,1
7.958957792,0
7.959060167,1
7.959157625,0
7.959259583,1
7.959357750,0
7.959466500,1
7.959559375,0
7.959655000,1
7.959753167,0
7.959860375,1
7.959953250,0
7.960055125,1
7.960153250,0
7.960257667,1
7.960353333,0
7.960460917,1
7.960553333,0
7.960655250,1
7.960753375,0
7.960857583,1
7.960953417,0
7.961055292,1
7.961153458,0
7.961255333,1
7.961353458,0
7.961455333,1
7.961553500,0
7.961655417,1
7.961753542,0
7.961855458,1
7.961953583,0
7.962055458,1
7.962153625,0
7.962264458,1
7.962352542,0
7.962454250,1
7.962552375,0
7.962656542,1
7.962752667,0
7.962854708,1
7.962952792,0
7.963056167,1
7.963154333,0
7.963256208,1
7.963354375,0
7.963455417,1
7.963553583,0
7.963655458,1
7.963753625,0
7.963855542,1
7.963953792,0
7.964055583,1
7.964153708,0
7.964255583,1
7.964353708,0
7.964455625,1
7.964553750,0
7.964655625,1
7.964758250,0
7.964855750,1
7.964953833,0
7.965055708,1
7.965156708,0
7.965255792,1
7.965353875,0
7.965455792,1
7.965553917,0
7.965655833,1
7.965753958,0
7.965855833,1
7.965954000,0
7.966055875,1
7.966154042,0
7.966257292,1
7.966354083,0
7.966456000,1
7.966554083,0
7.966656208,1
7.966754167,0
7.966856000,1
7.966954208,0
7.967056083,1
7.967154208,0
7.967256083,1
7.967354250,0
7.967456042,1
7.967554292,0
7.967656208,1
7.967754292,0
7.967856208,1
7.967954375,0
7.968056250,1
7.968154375,0
7.968256208,1
7.968354417,0
7.968456333,1
7.968554458,0
7.968656333,1
7.968754500,0
7.968856375,1
7.968954542,0
7.969056417,1
7.969154542,0
7.969256500,1
7.969354583,0
7.969456500,1
7.969554667,0
7.969656542,1
7.969754667,0
7.969856542,1
7.969954708,0
7.970056625,1
7.970154750,0
7.970256708,1
7.970354750,0
7.970456667,1
7.970554792,0
7.970656667,1
7.970754833,0
7.970856750,1
7.970954917,0
7.971056792,1
7.971154917,0
7.971256875,1
7.971354958,0
7.971456875,1
7.971555000,0
7.971656875,1
7.971755042,0
7.971856958,1
7.971955083,0
7.972057000,1
7.972155083,0
7.972257042,1
7.972355125,0
7.972457042,1
7.972555167,0
7.972657042,1
7.972755208,0
7.972857125,1
7.972955250,0
7.973057125,1
7.973155250,0
7.973257250,1
7.973355292,0
7.973457208,1
7.973555333,0
7.973657208,1
7.973755375,0
7.973857208,1
7.973955417,0
7.974057292,1
7.974155417,0
7.974257333,1
7.974355458,0
7.974457333,1
7.974555500,0
7.974657458,1
7.974755583,0
7.974857458,1
7.974955583,0
7.975057625,1
7.975155625,0
7.975257875,1
7.975355667,0
7.975457500,1
7.975555667,0
7.975657292,1
7.975755750,0
7.975857625,1
7.975955792,0
7.976057625,1
7.976155792,0
7.976257792,1
7.976355833,0
7.976457750,1
7.976555875,0
7.976657792,1
7.976755875,0
7.976857833,1
7.976955958,0
7.977057833,1
7.977155958,0
7.977257875,1
7.977356042,0
7.977457917,1
7.977556042,0
7.977657917,1
7.977756083,0
7.977858000,1
7.977956125,0
7.978057958,1
7.978156125,0
7.978258042,1
7.978356167,0
7.978458083,1
7.978556208,0
7.978659208,1
7.978756875,0
7.978858875,1
7.978957000,0
7.979058750,1
7.979156958,0
7.979258875,1
7.979357000,0
7.979460000,1
7.979567417,0
7.979668708,1
7.979766750,0
7.979869125,1
7.979966667,0
7.980070125,1
7.980162250,0
7.980265750,1
7.980357542,0
7.980459542,1
7.980557667,0
7.980659583,1
7.980757708,0
7.980859667,1
7.980957750,0
7.981059583,1
7.981157792,0
7.981259750,1
7.981357792,0
7.981459750,1
7.981557833,0
7.981659750,1
7.981757875,0
7.981859875,1
7.981957958,0
7.982059708,1
7.982157958,0
7.982259875,1
7.982358000,0
7.982459917,1
7.982558042,0
7.982659958,1
7.982758042,0
7.982860000,1
7.982958125,0
7.983059583,1
7.983059625,0
7.983060292,1
7.983158125,0
7.983260000,1
7.983358167,0
7.983469417,1
7.983557167,0
7.983658875,1
7.983757000,0
7.983860750,1
7.983957250,0
7.984059208,1
7.984157375,0
7.984278333,1
7.984390625,0
7.984492500,1
7.984590625,0
7.984691417,1
7.984796000,0
7.984894333,1
7.984992083,0
7.985099917,1
7.985192792,0
7.985300833,1
7.985394958,0
7.985496208,1
7.985596125,0
7.985694917,1
7.985797708,0
7.985901375,1
7.986000250,0
7.986096875,1
7.986193208,0
7.986301042,1
7.986394833,0
7.986496750,1
7.986593500,0
7.986700250,1
7.986798458,0
7.986896958,1
7.986996167,0
7.987096833,1
7.987193417,0
7.987301417,1
7.987393250,0
7.987501125,1
7.987596375,0
